index_num,ra,dec,conf,objID,distance,type,ra_crossmatched,dec_crossmatched
31872,241.4183,16.25667,0.7213,1.24E+18,0.015777541,3,241.4180337,16.25682192
31873,241.5001,16.08497,0.729627,1.24E+18,0.029549943,3,241.4997861,16.08456454
31874,242.1554,15.87702,0.819834,1.24E+18,0.006569142,3,242.1554314,15.87691221
31875,243.6684,15.22091,0.65384,1.24E+18,0.006992465,3,243.6683471,15.22101724
31876,244.3514,14.95126,0.697055,1.24E+18,0.041065854,3,244.3507471,14.95140482
31877,245.8492,14.36181,0.696179,1.24E+18,0.023002379,3,245.849521,14.36158806
31878,246.1516,14.10985,0.771501,1.24E+18,0.015970059,3,246.1514292,14.1100301
31879,247.3639,13.75812,0.780618,1.24E+18,0.026709759,3,247.3634374,13.75799055
31880,250.7773,12.28451,0.673902,1.24E+18,0.035580726,3,250.776679,12.28445211
31881,205.1352,26.58702,0.696479,1.24E+18,0.019712535,3,205.1349367,26.58679375
31882,206.5501,26.39673,0.716961,1.24E+18,0.045217377,3,206.5492381,26.39674595
31883,206.519,26.42842,0.780292,1.24E+18,0.013074075,3,206.5187882,26.42838089
31884,206.7348,26.43008,0.694448,1.24E+18,0.007890102,3,206.7347027,26.43002312
31885,207.9491,26.1613,0.69889,1.24E+18,0.024774852,3,207.9486943,26.16139027
31886,208.1833,26.07786,0.7403,1.24E+18,0.015956901,3,208.1831911,26.07761779
31887,208.8699,25.95351,0.653572,1.24E+18,0.023941354,3,208.8694343,25.95362582
31888,211.4836,25.54256,0.708722,1.24E+18,0.02480641,3,211.4837369,25.54296135
31889,211.5129,25.41928,0.817958,1.24E+18,0.014487393,3,211.5128772,25.41951298
31890,217.1095,24.31057,0.662951,1.24E+18,0.036193169,3,217.10885,24.31074948
31891,217.3964,24.21148,0.73692,1.24E+18,0.01408049,3,217.3961939,24.21133037
31892,218.0224,24.15208,0.687572,1.24E+18,0.045331354,3,218.0227102,24.15280027
31893,220.4836,23.5559,0.769161,1.24E+18,0.011610263,3,220.4835682,23.55609344
31894,220.8475,23.31312,0.67822,1.24E+18,0.016628174,3,220.847224,23.31306123
31895,221.1056,23.26828,0.764539,1.24E+18,0.016635734,3,221.1053473,23.26841889
31896,222.5132,22.88651,0.736754,1.24E+18,0.029880681,3,222.5126614,22.88645181
31897,222.9245,22.92154,0.764678,1.24E+18,0.018149636,3,222.9241583,22.92157453
31898,225.9005,21.9534,0.766083,1.24E+18,0.026705186,3,225.9000468,21.95320865
31899,226.5424,21.77105,0.774639,1.24E+18,0.025037319,3,226.5419725,21.77109061
31900,226.6852,21.70462,0.776639,1.24E+18,0.044551668,3,226.6851963,21.70535895
31901,227.7264,21.46774,0.772403,1.24E+18,0.018808193,3,227.7266826,21.46792308
31902,228.3675,21.21627,0.71465,1.24E+18,0.015530344,3,228.3672225,21.21637491
31903,230.0914,20.73851,0.653125,1.24E+18,0.023085525,3,230.0910237,20.73856297
31904,230.6698,20.61552,0.695251,1.24E+18,0.049749561,3,230.6689695,20.6151993
31905,234.6939,19.10063,0.722322,1.24E+18,0.017251787,3,234.6936084,19.10067802
31906,238.3241,17.92502,0.663517,1.24E+18,0.035860349,3,238.3235277,17.92476693
31907,238.4805,17.77284,0.75523,1.24E+18,0.020550311,3,238.4804159,17.77317178
31908,246.9907,14.27599,0.735294,1.24E+18,0.016528155,3,246.9904069,14.27611374
31909,248.3488,13.62913,0.685693,1.24E+18,0.007335735,3,248.3487152,13.62922102
31910,208.2669,26.56124,0.672283,1.24E+18,0.028729096,3,208.2666677,26.56082937
31911,209.8816,26.17234,0.707874,1.24E+18,0.031010761,3,209.8814667,26.17184278
31912,209.8843,26.1501,0.720385,1.24E+18,0.017186989,3,209.8841546,26.14986841
31913,210.1255,26.25934,0.726023,1.24E+18,0.019477861,3,210.1251686,26.25916652
31914,211.0471,26.10568,0.784569,1.24E+18,0.019611254,3,211.0466942,26.10567047
31915,211.113,25.91791,0.774889,1.24E+18,0.022493813,3,211.1128771,25.91825387
31916,211.7859,25.97482,0.701742,1.24E+18,0.011400008,3,211.785666,25.97478466
31917,212.2549,25.8576,0.711373,1.24E+18,0.01691584,3,212.2548693,25.85787839
31918,213.8428,25.38655,0.754662,1.24E+18,0.0189452,3,213.8424279,25.38649768
31919,216.1802,24.92733,0.697243,1.24E+18,0.028772186,3,216.1799203,24.9277372
31920,216.3759,24.87909,0.686973,1.24E+18,0.022279727,3,216.3756844,24.87940867
31921,216.7724,24.92109,0.671683,1.24E+18,0.021936335,3,216.7719567,24.92102389
31922,218.3031,24.42069,0.702792,1.24E+18,0.018555044,3,218.3027491,24.42078781
31923,222.569,23.45481,0.741435,1.24E+18,0.038282367,3,222.5683802,23.45507085
31924,226.0838,22.51216,0.66544,1.24E+18,0.011046089,3,226.0836514,22.51223765
31925,229.5584,21.36908,0.693742,1.24E+18,0.026241554,3,229.5580317,21.3693748
31926,231.188,20.73534,0.654757,1.24E+18,0.058782615,3,231.186998,20.7351973
31927,239.3769,17.79684,0.687221,1.24E+18,0.00887115,3,239.3768004,17.79694789
31928,245.8733,15.35693,0.694534,1.24E+18,0.041709745,3,245.8725673,15.35706206
31929,246.8095,14.75028,0.682615,1.24E+18,0.018798944,3,246.8093087,14.75052838
31930,205.5876,22.64534,0.740389,1.24E+18,0.018030045,3,205.5872777,22.64517853
31931,206.1348,22.5758,0.731039,1.24E+18,0.023662306,3,206.1344315,22.57557309
31932,206.3441,22.47461,0.703985,1.24E+18,0.022002365,3,206.3437036,22.47471048
31933,207.0787,22.36495,0.771192,1.24E+18,0.014411685,3,207.0784774,22.36497799
31934,207.0673,22.30416,0.697403,1.24E+18,0.103620498,3,207.0658294,22.30312565
31935,212.5447,21.595,0.760317,1.24E+18,0.050646584,3,212.5447487,21.59583802
31936,215.7491,20.80903,0.683336,1.24E+18,0.031681619,3,215.7486321,20.80880645
31937,216.4084,20.84071,0.678748,1.24E+18,0.018177016,3,216.4080864,20.84078085
31938,219.8207,19.94963,0.759556,1.24E+18,0.007845922,3,219.8205593,19.94959811
31939,219.9966,19.88562,0.808478,1.24E+18,0.011102028,3,219.9964176,19.88559092
31940,221.5921,19.51415,0.732407,1.24E+18,0.031441839,3,221.5916524,19.51389032
31941,222.0263,19.36411,0.657539,1.24E+18,0.021474887,3,222.0259584,19.36414263
31942,222.9689,19.24057,0.762304,1.24E+18,0.028090841,3,222.9683615,19.24058817
31943,224.3756,18.85959,0.676131,1.24E+18,0.030349548,3,224.3750416,18.85969332
31944,228.4083,17.73063,0.776611,1.24E+18,0.053231373,3,228.4074596,17.73030333
31945,228.6231,17.67805,0.705575,1.24E+18,0.023155517,3,228.6227365,17.67800327
31946,229.2232,17.51817,0.723059,1.24E+18,0.026205737,3,229.2227734,17.5179867
31947,229.3534,17.35029,0.770868,1.24E+18,0.013469797,3,229.3532358,17.35042293
31948,230.786,16.93392,0.730143,1.24E+18,0.037417064,3,230.7853935,16.93407466
31949,234.1891,16.01037,0.657902,1.24E+18,0.037174114,3,234.1886683,16.00988701
31950,236.3842,15.30617,0.678937,1.24E+18,0.019821574,3,236.3839074,15.30621479
31951,238.283,14.62207,0.700067,1.24E+18,0.006381811,3,238.2831447,14.62208384
31952,240.5419,13.78639,0.785713,1.24E+18,0.012280601,3,240.5416775,13.78635587
31953,240.8797,13.75662,0.667134,1.24E+18,0.028008459,3,240.8793361,13.75632838
31954,241.3598,13.48639,0.739961,1.24E+18,0.015554037,3,241.3598104,13.48664771
31955,242.7008,12.92055,0.668007,1.24E+18,0.012307849,3,242.700606,12.92064632
31956,243.1908,12.79429,0.651235,1.24E+18,0.081882566,3,243.1920682,12.79366407
31957,244.0224,12.37568,0.722702,1.24E+18,0.01262241,3,244.0221569,12.37571149
31958,244.2386,12.32864,0.658065,1.24E+18,0.02594663,3,244.2382132,12.32845985
31959,245.3455,11.89509,0.696004,1.24E+18,0.018177698,3,245.3451799,11.89508734
31960,246.1593,11.58522,0.774769,1.24E+18,0.018719453,3,246.1590394,11.58533899
31961,247.2558,11.24985,0.812047,1.24E+18,0.021024094,3,247.2555564,11.25009444
31962,247.3568,11.1896,0.750669,1.24E+18,0.028758319,3,247.3563604,11.18932766
31963,248.3921,10.87042,0.812656,1.24E+18,0.026905256,3,248.3920484,10.86997574
31964,250.2182,10.12744,0.700764,1.24E+18,0.002124511,3,250.2182793,10.127425
31965,205.2227,23.18861,0.745936,1.24E+18,0.017021438,3,205.2223652,23.18851567
31966,206.2139,23.02207,0.69829,1.24E+18,0.041349167,3,206.2134396,23.02149656
31967,206.3387,23.02372,0.733811,1.24E+18,0.018703819,3,206.338363,23.0236795
31968,206.7097,22.91063,0.734618,1.24E+18,0.01783028,3,206.7093903,22.91079817
31969,207.4663,22.84373,0.691175,1.24E+18,0.017555664,3,207.466006,22.84356086
31970,207.5319,22.81029,0.772247,1.24E+18,0.026696386,3,207.531424,22.81018014
31971,209.4656,22.46585,0.654555,1.24E+18,0.02058773,3,209.4652458,22.46567313
31972,213.4367,21.66728,0.667825,1.24E+18,0.002841761,3,213.4367067,21.66732015
31973,213.9104,21.60172,0.774145,1.24E+18,0.031576831,3,213.909889,21.60180805
31974,217.5633,21.02252,0.756079,1.24E+18,0.022542788,3,217.5629371,21.0225377
31975,218.3694,20.83816,0.673257,1.24E+18,0.014653763,3,218.3691745,20.83806652
31976,219.4188,20.51595,0.801711,1.24E+18,0.025826285,3,219.4183619,20.5160565
31977,219.8852,20.29464,0.773821,1.24E+18,0.021730939,3,219.8850164,20.29430046
31978,221.2591,20.00641,0.671227,1.24E+18,0.014938284,3,221.2590703,20.00616818
31979,222.0081,19.98506,0.710403,1.24E+18,0.013532137,3,222.0078829,19.98511033
31980,222.4339,19.69256,0.706638,1.24E+18,0.010828898,3,222.4336664,19.69259711
31981,222.3975,19.66956,0.749172,1.24E+18,0.038984126,3,222.3968184,19.66951089
31982,222.7582,19.70553,0.676867,1.24E+18,0.015956736,3,222.7582109,19.70579229
31983,223.9756,19.33676,0.700296,1.24E+18,0.021023376,3,223.9753056,19.33689939
31984,224.2832,19.31976,0.696594,1.24E+18,0.024313384,3,224.2828193,19.3195533
31985,224.9599,19.09957,0.745005,1.24E+18,0.019767282,3,224.9595118,19.09950682
31986,227.322,18.36912,0.726619,1.24E+18,0.019711222,3,227.3217063,18.36932785
31987,227.6791,18.32079,0.723718,1.24E+18,0.018180318,3,227.6787908,18.32089233
31988,229.2049,17.91779,0.819593,1.24E+18,0.011059242,3,229.2048139,17.91795875
31989,230.9153,17.41565,0.656876,1.24E+18,0.020415264,3,230.9149633,17.41576947
31990,232.23,17.02133,0.691727,1.24E+18,0.045309619,3,232.2296915,17.02065101
31991,232.2293,16.99875,0.708165,1.24E+18,0.013583037,3,232.2291057,16.99871173
31992,232.2988,16.88285,0.668672,1.24E+18,0.017861543,3,232.2984407,16.88285741
31993,232.8095,16.89224,0.769017,1.24E+18,0.02914333,3,232.8090573,16.89246347
31994,232.9312,16.7136,0.668903,1.24E+18,0.017641468,3,232.9308791,16.71364435
31995,232.921,16.81161,0.79204,1.24E+18,0.018540848,3,232.920664,16.81168928
31996,236.8293,15.54015,0.705965,1.24E+18,0.023976132,3,236.8288572,15.54010244
31997,237.1621,15.34262,0.703367,1.24E+18,0.030423804,3,237.1615566,15.34248466
31998,237.1661,15.42107,0.713016,1.24E+18,0.027169747,3,237.1656816,15.42082697
31999,237.2519,15.31647,0.702828,1.24E+18,0.031392554,3,237.2513895,15.31627127
32000,237.4114,15.2121,0.741773,1.24E+18,0.040230156,3,237.4107161,15.212035
32001,239.7601,14.6055,0.669029,1.24E+18,0.016549466,3,239.7601058,14.6052246
32002,240.2022,14.39178,0.709501,1.24E+18,0.027943907,3,240.2017593,14.39176487
32003,241.127,14.00445,0.795221,1.24E+18,0.017998637,3,241.1267319,14.00430053
32004,241.4115,13.9238,0.660102,1.24E+18,0.018301768,3,241.4112695,13.92394853
32005,241.4656,13.97457,0.69576,1.24E+18,0.010802988,3,241.4656556,13.97439016
32006,241.5905,13.80926,0.706368,1.24E+18,0.018538599,3,241.5901513,13.80926574
32007,241.6888,13.68787,0.665615,1.24E+18,0.020202603,3,241.6891282,13.68787937
32008,242.475,13.57501,0.776749,1.24E+18,0.018178108,3,242.4747176,13.5748365
32009,242.4031,13.56844,0.782129,1.24E+18,0.003532109,3,242.4031871,13.56840232
32010,243.6224,13.05091,0.679582,1.24E+18,0.034516678,3,243.6217727,13.05097246
32011,245.0484,12.45556,0.739927,1.24E+18,0.048081311,3,245.0475562,12.4556593
32012,247.148,11.84155,0.68499,1.24E+18,0.068357374,3,247.1477845,11.84267493
32013,247.3703,11.5794,0.785507,1.24E+18,0.013380822,3,247.3700625,11.57934821
32014,205.6205,23.43322,0.699732,1.24E+18,0.02034136,3,205.620175,23.43331648
32015,206.28,23.32202,0.756982,1.24E+18,0.021604037,3,206.2797572,23.32230126
32016,207.1306,23.27186,0.707215,1.24E+18,0.033828711,3,207.1299441,23.27179655
32017,211.2658,22.689,0.694324,1.24E+18,0.066834667,3,211.2646316,22.68881907
32018,213.78,22.19885,0.803214,1.24E+18,0.010451762,3,213.7798564,22.19875548
32019,214.1098,21.99398,0.781678,1.24E+18,0.026629459,3,214.1094747,21.99365676
32021,217.8275,21.29233,0.805727,1.24E+18,0.056283607,3,217.8269813,21.2931235
32022,218.0467,21.14541,0.701199,1.24E+18,0.014813611,3,218.0466562,21.14565149
32023,219.4026,20.85946,0.718411,1.24E+18,0.018947318,3,219.4022217,20.85949522
32024,219.5188,20.8923,0.764708,1.24E+18,0.018382985,3,219.5188797,20.8920134
32025,220.367,20.7987,0.676395,1.24E+18,0.034904767,3,220.3664611,20.79836879
32026,220.2882,20.78142,0.783766,1.24E+18,0.021997088,3,220.2879565,20.78172645
32027,222.5009,20.11476,0.709807,1.24E+18,0.04784766,3,222.5000723,20.11485223
32028,222.8206,20.12354,0.77145,1.24E+18,0.022276985,3,222.8202429,20.12341873
32029,223.0844,20.04157,0.751924,1.24E+18,0.030986788,3,223.0838313,20.04174411
32030,223.9857,19.88569,0.818724,1.24E+18,0.011807429,3,223.9855438,19.88553327
32031,224.4164,19.59269,0.794899,1.24E+18,0.014594317,3,224.4161096,19.59266618
32032,224.8022,19.67671,0.754882,1.24E+18,0.007373547,3,224.8021943,19.67659352
32033,225.5035,19.48214,0.718477,1.24E+18,0.032329544,3,225.5028925,19.48212525
32034,226.811,18.99139,0.739219,1.24E+18,0.035631691,3,226.8103308,18.99138325
32035,230.191,17.97225,0.738505,1.24E+18,0.029764644,3,230.1905842,17.97251358
32036,235.0985,16.65041,0.770948,1.24E+18,0.040822948,3,235.098306,16.6497582
32037,235.9452,16.36305,0.666617,1.24E+18,0.019147942,3,235.9450523,16.36331443
32038,235.9891,16.20086,0.674155,1.24E+18,0.013994352,3,235.988893,16.20086822
32039,236.1542,16.24572,0.681635,1.24E+18,0.020005261,3,236.1544611,16.24546807
32040,237.0881,15.84902,0.805215,1.24E+18,0.020446663,3,237.0877256,15.84913462
32041,237.1351,15.76997,0.67544,1.24E+18,0.021827666,3,237.1349284,15.77026569
32042,238.2463,15.56831,0.72166,1.24E+18,0.023982124,3,238.2459296,15.568435
32043,240.4815,14.76346,0.739886,1.24E+18,0.031604638,3,240.4809818,14.76331433
32044,240.7516,14.67633,0.704172,1.24E+18,0.0205681,3,240.7512864,14.67645112
32045,240.8407,14.66496,0.731216,1.24E+18,0.029020363,3,240.8402595,14.6647047
32046,240.9789,14.59105,0.788634,1.24E+18,0.00935989,3,240.9790226,14.59112518
32047,241.2675,14.43384,0.664305,1.24E+18,0.004366579,3,241.2674968,14.43376388
32048,241.2848,14.32133,0.707016,1.24E+18,0.027728279,3,241.2842832,14.32130724
32049,241.3964,14.33486,0.791858,1.24E+18,0.038976668,3,241.3957223,14.33472426
32050,242.1057,14.17199,0.666294,1.24E+18,0.013188239,3,242.1055182,14.17188067
32051,243.2833,13.67086,0.690832,1.24E+18,0.030742814,3,243.2827712,13.6707956
32052,246.155,12.55297,0.738503,1.24E+18,0.038950615,3,246.1548479,12.55235168
32053,247.7536,11.84945,0.694084,1.24E+18,0.019270814,3,247.7533209,11.84963492
32054,248.3475,11.64561,0.745306,1.24E+18,0.033639357,3,248.3480619,11.64548649
32055,250.7382,10.73134,0.76128,1.24E+18,0.016220489,3,250.7381954,10.73160405
32056,207.3571,23.71111,0.719966,1.24E+18,0.023425628,3,207.3567357,23.71090836
32057,207.8963,23.47718,0.75092,1.24E+18,0.022192382,3,207.8959444,23.47720088
32058,208.6898,23.38702,0.779579,1.24E+18,0.023340027,3,208.6893784,23.38687948
32059,211.1246,22.93365,0.711035,1.24E+18,0.012057374,3,211.1244247,22.93370472
32061,213.4954,22.58129,0.749559,1.24E+18,0.011874053,3,213.4951847,22.58117331
32062,217.7387,21.67155,0.754818,1.24E+18,0.035888886,3,217.7381162,21.67135327
32063,219.1028,21.34212,0.698741,1.24E+18,0.004163296,3,219.102721,21.34208681
32065,220.822,20.96745,0.69319,1.24E+18,0.008266506,3,220.8218479,20.96748658
32066,222.6121,20.70913,0.68164,1.24E+18,0.014310557,3,222.6118472,20.70905767
32067,223.8396,20.24528,0.827924,1.24E+18,0.011120198,3,223.839424,20.245327
32068,224.2982,20.09534,0.693031,1.24E+18,0.016655797,3,224.2980113,20.09553938
32069,228.5035,19.11532,0.693774,1.24E+18,0.034272241,3,228.5030163,19.11498615
32070,229.1373,18.85662,0.666798,1.24E+18,0.019899249,3,229.1369512,18.85672099
32071,229.6239,18.58609,0.671692,1.24E+18,0.027297116,3,229.6234784,18.58624118
32072,229.5817,18.76714,0.770124,1.24E+18,0.024546824,3,229.581298,18.76708601
32073,230.8275,18.29384,0.666695,1.24E+18,0.029206413,3,230.8272147,18.29425647
32074,232.8767,17.7733,0.736843,1.24E+18,0.032144989,3,232.8762775,17.77293586
32075,233.6206,17.5293,0.708736,1.24E+18,0.021817136,3,233.6202614,17.52937073
32076,235.3609,16.96977,0.692431,1.24E+18,0.007258448,3,235.3608498,16.96964915
32079,239.7988,15.26297,0.719902,1.24E+18,0.014203761,3,239.7987194,15.26320696
32080,239.8451,15.4807,0.728599,1.24E+18,0.018484785,3,239.8448133,15.48077879
32081,239.8085,15.27768,0.776887,1.24E+18,0.008840732,3,239.8083657,15.27766492
32082,240.6759,14.97978,0.664243,1.24E+18,0.018859491,3,240.6755751,14.97993247
32083,240.8429,15.00779,0.773679,1.24E+18,0.030881817,3,240.8425215,15.0081793
32084,241.6764,14.64135,0.696582,1.24E+18,0.029856468,3,241.6759173,14.64116023
32085,241.6139,14.62409,0.705789,1.24E+18,0.008786744,3,241.6137252,14.62410203
32086,242.7469,14.24451,0.715588,1.24E+18,0.015881383,3,242.7466473,14.24466498
32087,244.923,13.41968,0.711039,1.24E+18,0.028930468,3,244.9225259,13.41963617
32088,247.4774,12.52829,0.732681,1.24E+18,0.025773308,3,247.4771207,12.52858936
32089,247.957,12.22572,0.665932,1.24E+18,0.014578999,3,247.9568665,12.22549238
32090,250.6214,11.21543,0.724794,1.24E+18,0.006329719,3,250.6214475,11.21549893
32091,251.2613,10.96103,0.796215,1.24E+18,0.027376728,3,251.2608857,10.9611872
32092,205.2961,24.41832,0.74943,1.24E+18,0.034165652,3,205.296173,24.4177537
32093,206.6327,24.16472,0.671852,1.24E+18,0.013157577,3,206.6325628,24.16487052
32094,207.3556,24.04589,0.741453,1.24E+18,0.011991095,3,207.3554555,24.04577473
32095,207.4317,23.96622,0.736135,1.24E+18,0.027286544,3,207.4312076,23.96638449
32096,209.5533,23.80423,0.793047,1.24E+18,0.011773037,3,209.553122,23.80432066
32097,210.8347,23.50914,0.658116,1.24E+18,0.026285595,3,210.8344335,23.50880178
32098,211.2005,23.51592,0.741314,1.24E+18,0.005507355,3,211.2004381,23.51599623
32099,212.0658,23.40184,0.735899,1.24E+18,0.03415921,3,212.0652535,23.40159455
32100,213.3841,22.95216,0.755716,1.24E+18,0.033992535,3,213.3847513,22.95209771
32101,218.2512,21.9459,0.757941,1.24E+18,0.008527282,3,218.2510929,21.94595093
32102,219.5528,21.80539,0.755354,1.24E+18,0.021382816,3,219.5524437,21.80552828
32103,220.164,21.62548,0.687499,1.24E+18,0.015266633,3,220.1639725,21.62523398
32104,220.1848,21.54339,0.77452,1.24E+18,0.012064819,3,220.1845711,21.54342717
32105,220.53,21.4787,0.76547,1.24E+18,0.018088168,3,220.5296747,21.47861343
32106,222.4504,20.98718,0.669128,1.24E+18,0.02574254,3,222.4499521,20.98706593
32107,224.9591,20.52404,0.758101,1.24E+18,0.021063143,3,224.9586875,20.52400555
32108,231.7682,18.55301,0.693578,1.24E+18,0.018710613,3,231.7678925,18.55296714
32109,235.6171,17.2374,0.729574,1.24E+18,0.002944779,3,235.617104,17.23743526
32110,241.3228,15.22996,0.751128,1.24E+18,0.017411133,3,241.3228324,15.23025131
32111,241.5575,15.22529,0.707618,1.24E+18,0.018163442,3,241.5571662,15.22529712
32112,241.8194,15.16572,0.658905,1.24E+18,0.011565106,3,241.8192187,15.16566962
32113,243.8842,14.22531,0.651298,1.24E+18,0.024745203,3,243.8837637,14.22518762
32114,246.1521,13.51237,0.689838,1.24E+18,0.023087264,3,246.151692,13.51241755
32115,247.5112,12.87377,0.684593,1.24E+18,0.017673402,3,247.5108675,12.87376042
32116,208.3444,24.26908,0.712834,1.24E+18,0.010484305,3,208.3444917,24.26892856
32117,208.8714,24.35891,0.737647,1.24E+18,0.011486383,3,208.8712386,24.35887618
32118,210.8904,23.91553,0.690695,1.24E+18,0.020082456,3,210.8900822,23.91559584
32119,213.3365,23.53762,0.720146,1.24E+18,0.026662572,3,213.3360823,23.53749696
32120,217.7411,22.54942,0.721287,1.24E+18,0.01301496,3,217.7408813,22.54956574
32121,217.8686,22.50838,0.707444,1.24E+18,0.028792046,3,217.8680811,22.50855934
32122,225.5695,20.67243,0.708614,1.24E+18,0.018014959,3,225.5692644,20.67224736
32123,226.5054,20.40914,0.689404,1.24E+18,0.014714286,3,226.5051417,20.40911302
32125,228.6336,19.77087,0.652646,1.24E+18,0.032948595,3,228.6329997,19.77102484
32126,229.1367,19.73068,0.660106,1.24E+18,0.020098602,3,229.1365179,19.73041813
32127,234.6249,17.986,0.679353,1.24E+18,0.029701351,3,234.6243653,17.98585244
